ALT TEXT PROCESSING REPORT
==================================================
Generated: 2025-06-19 14:05:20

SUMMARY:
Total images processed: 1760
Successfully matched: 1611
UUID not in spreadsheet - kept existing alt: 149
UUID not in spreadsheet - no alt attribute: 0
Other no match - kept existing alt: 0
Other no match - no alt attribute: 0
Errors: 0

DETAILED RESULTS:
--------------------------------------------------
Filename                  UUID                                Status     Alt Text
ann_013_sp_15.html        1viS6_3jHITwi6xZ688LWGvzFbNWHgroD   MATCHED    Metal cast of the butterfly with metal casting spr...
ann_014_sp_15.html        1gW4chQg0C60yE82w9UjDySReW62_Glsj   MATCHED    Photo of Piligrim badge.
ann_014_sp_15.html        1kW1O4kjS1KuuyY5M8fxXwl0dCsoaBh3f   MATCHED    Photo of Piligrim badge.
ann_014_sp_15.html        1Jdr3rxUoBJuFW9VlWnn57mMyUVuVsnEL   MATCHED    Photo of two-part mudstone jewelry mold.
ann_014_sp_15.html        1ZVMVGdM8Ar9WDPAZZ7vptg0dpoOzVwKS   MATCHED    Photo of obverse side of stone mold.
ann_014_sp_15.html        10-I9LvPQ9vWBZHanrAH1I5zgpudIGcfi   MATCHED    Photo of reverse side of stone mold.
ann_014_sp_15.html        1Y64FSJyd6LxLaeNtrWpOTUUxnY1yfcv_   MATCHED    Photo of limestone brick.
ann_014_sp_15.html        1C8Edfx04yGdKtIzpdgUWNy7Z4Qhow4UU   MATCHED    Photo of carved soapstone.
ann_014_sp_15.html        1trxuJKlF8hyFZXIUp5Icwtaz1XmwiTkE   MATCHED    Photo of grinding mold halves.
ann_014_sp_15.html        1JtB4sPPb75xQ_CV08v0s8d4msBrFFqnN   MATCHED    Photo of pencil design markings on a limestone bri...
ann_014_sp_15.html        1vInDTMK6405kVMXwY2n3lNotk_u-Gh_Z   MATCHED    PHOTO NOT LOADING
ann_014_sp_15.html        1_z1123CTH332BMWGl2C3QQBVhkjHVCbf   MATCHED    Photo of Virgin and Child between St. Katharina an...
ann_014_sp_15.html        1NS3USym51oug6iJ5pByQL-8qJLN9cU3F   MATCHED    Photo of reverse side of Pilgrim badge mold.
ann_014_sp_15.html        1sco6cuk76hvv3HlU8WwufgbeZ1Eg74WF   MATCHED    Photo of brick carved with distilled vinegar.
ann_014_sp_15.html        1uqfFOzhPQOhawzNnP5r-Ji-mYRTN3YCY   MATCHED    Photo of hand power drilling limestone.
ann_014_sp_15.html        1CYoJEXYSxe0UOHF55tG9PHF11K4R4MPs   MATCHED    Photo of limestone mold with plugged holes.
ann_014_sp_15.html        1d9HbpdMUHHdRPCn23UZZom_qdT9p5UxL   MATCHED    Photo of open limestone mold.
ann_014_sp_15.html        1PX3L1rvQKZpZ6mK5tFP2JN0fLk6yoUtW   MATCHED    Photo of closed soapstone mold.
ann_014_sp_15.html        1N-w5lCYW2gWOX15uPvn8QUAOW6KLQgCg   MATCHED    Photo of open soapstone mold.
ann_014_sp_15.html        1xcnsy-2dS_5slm9CCruQZGRr8qyYCY4E   MATCHED    Photo of vent drilled in soapstone mold.
ann_014_sp_15.html        1oC1rDe16PD59zKL_KziM8Sj7GCfa7yEE   UUID NOT IN SPREADSHEET (kept existing) PHOTO NOT LOADING
ann_014_sp_15.html        12f9hFrwRbvoIZMRKRuBtY_V3cMGcgZw4   MATCHED    Photo of hand brushing tallow on limestone mold.
ann_014_sp_15.html        140KKfvXzbSUFwPdEbr8pcihXWq_M3dpA   MATCHED    Photo of melted tallow on soapstone molds.
ann_014_sp_15.html        10wGX42vQ53klzor6M-S1QYtzaA1AkLJv   MATCHED    Photo of close up soapstone mold painted with tall...
ann_014_sp_15.html        1S9XxzuLY9kog5_K2x8gN39j3YgJb54Jx   MATCHED    Photo of limestone mold covered with calcinized oy...
ann_014_sp_15.html        1eDBKr5RQ2iHW_S8U0pkpO4LEiRRYFrX_   MATCHED    Photo of mold sealed with clay and clamps.
ann_014_sp_15.html        1GMAMtdmTbNoBOohrKxTAY1MyiRFjmK0W   MATCHED    Photo of tin and lead cast.
ann_014_sp_15.html        1-ASeDtqyyNlZorC9mLbbrVSnbvTfRlJg   MATCHED    Photo of tin and lead cast.
ann_014_sp_15.html        1E7rRwnaOArgTrQCMAfabaCofOY6fAEjh   MATCHED    Photo of three limestone casts and three soapstone...
ann_014_sp_15.html        1AbYtQLrpYbqKBbeQk_Jw5gIn5n4jpV8d   MATCHED    Photo of three casts of varying conditions based o...
ann_014_sp_15.html        1cXpgTEG2QH_dKGstggYQV3i_lngA7ZkB   MATCHED    PHOTO NOT LOADING
ann_014_sp_15.html        1IqW-Mjr273BrAG404Am9_CHG94dIy-oZ   MATCHED    Photo of charcoal separator on a mold.
ann_015_sp_15.html        1q83LrJCtbHvJE5yDXcrs_vz2W40dJ4kj   MATCHED    Photo of sculpture of silver woman with coral bran...
ann_015_sp_15.html        1cIp9Cu1gtqaFOe6mWTinRbHah3U6P1S4   MATCHED    Photo of branches and crab shell covered in red re...
ann_016_sp_15.html        0BwJi-u8sfkVDeVozNmxHN3dab0E        MATCHED    Photo of wet cloths covering containers of various...
ann_016_sp_15.html        0BwJi-u8sfkVDTUpubE9rVlRzZ0E        MATCHED    Photo of hand with black glove squeezing a sand mi...
ann_016_sp_15.html        0BwJi-u8sfkVDZGJlcVAwUHYtMWc        MATCHED    Photo of a plaster medal covered with charcoal dus...
ann_016_sp_15.html        0BwJi-u8sfkVDX08tRmpuQ010VDg        MATCHED    Photo of hand with black glove pressing sand into ...
ann_016_sp_15.html        1sl-z7lw2JOeMgqyCJzaenQSQIgOay_ft   MATCHED    Photo of hands placing frame mold into an oven.
ann_016_sp_15.html        0BwJi-u8sfkVDZTA4VEV2MWtJdVU        MATCHED    Photo of molds drying inside a kiln.
ann_016_sp_15.html        0BwJi-u8sfkVDTlVKWWpsRVV4V3M        MATCHED    Photo of three plates of white powder elevated abo...
ann_016_sp_15.html        0BwJi-u8sfkVDQVFIRHNlZWhMMEE        MATCHED    Photo of humidifer and plates covered by a linen c...
ann_016_sp_15.html        0BwJi-u8sfkVDN3NGSjhxNWZiRWs        MATCHED    Photo of hand with black glove hold a squeezed san...
ann_016_sp_15.html        0BwJi-u8sfkVDZy05X2FJNVJtZUk        MATCHED    Photo of hands with black gloves pressing sands in...
ann_016_sp_15.html        0BwJi-u8sfkVDSXktZnhiVDJ0bFE        MATCHED    Photo of impression left on sand.
ann_016_sp_15.html        0BwJi-u8sfkVDUmJqMHRNdFRUWVE        MATCHED    Photo of light-blue colored impression left on san...
ann_016_sp_15.html        0BwJi-u8sfkVDT25DMmZ4NkJQUDg        MATCHED    Photo of rounded impression left in the sand of a ...
ann_016_sp_15.html        0BwJi-u8sfkVDMDJod2ZDeHJGeWc        MATCHED    Photo of sand sticking to medal as it is removed f...
ann_016_sp_15.html        0BwJi-u8sfkVDbUl3SjBWRWJfWnc        MATCHED    Photo of molds heating in an oven.
ann_016_sp_15.html        0BwJi-u8sfkVDaGYzU3NKalNxWE0        MATCHED    Photo of a piece of seventeenth-century paper.
ann_016_sp_15.html        0BwJi-u8sfkVDMTI1RU5OVVJYeUE        MATCHED    Photo of hands pouring molten metal into molds.
ann_016_sp_15.html        0BwJi-u8sfkVDTmxkSmZ2NUU3dUU        MATCHED    Photo of molds covered with soapstone slabs.
ann_016_sp_15.html        0BwJi-u8sfkVDZ1k3YllfcFhDSHM        MATCHED    Photo of two shells, a cast and the original.
ann_016_sp_15.html        0BwJi-u8sfkVDT3JMWEllMU42OFU        MATCHED    Photo of a cast made from a mold.
ann_016_sp_15.html        0BwJi-u8sfkVDYmJ5bnRSemU3R3c        MATCHED    Photo of a bird pendant and its mold cast.
ann_016_sp_15.html        1lyZzia_yndBKqvQ3169j-Bk16z4mTy9V   UUID NOT IN SPREADSHEET (kept existing) fig. 22
ann_016_sp_15.html        1OqXkqbz_6sCEFUrI_vy2syFjIbRKHg1v   UUID NOT IN SPREADSHEET (kept existing) fig. 23
ann_016_sp_15.html        12GX3QuEQxeD7Pe6Nz2rbbymyX6jJeBzT   MATCHED    Statue of Mourner from the Tomb of Philip the Bold...
ann_016_sp_15.html        1ebz1hVrN6lTKc16dGEDUfeDDJY5QuHxX   MATCHED    Statue of St. Margaret of Antioch.
ann_017_sp_15.html        10QL_7TOoG44aREnQRVoNr4YUX7yio8BO   MATCHED    Impression of a pear in a clay base
ann_017_sp_15.html        1ztjc82wiwvFsCdFoBWnuPtDsH22fnbK_   MATCHED    A pear pressed into a clay base.
ann_017_sp_15.html        1WMepnjSg-nHdBNwQyRmBMofOYnbr6fwk   MATCHED    Grapes on a plate in a fume hood.
ann_017_sp_15.html        1kbOtXpDDj7efTlBHBHPo3V2gH4uNbQPG   MATCHED    Grapes covered in green wax.
ann_017_sp_15.html        1tyUlBl70PD5XvS3RUimZdl6WjpnXwM6h   MATCHED    Grapes in green wax pressed into a clay base
ann_017_sp_15.html        1gpoxZsyOn70ItkVQKALtoy2jSxSzb06j   MATCHED    Two clay bases, the first with a pear pressed in a...
ann_017_sp_15.html        1zzG6xOPk4qYUJjSppkvA1PTWxRUqYn84   MATCHED    Plaster on top of a pear pressed into a clay base
ann_017_sp_15.html        1e4b7bmm3PZbQfRmAvwNYH08ki9UxF92X   MATCHED    Plaster on top of grapes covered in green wax pres...
ann_017_sp_15.html        1CunNX6yJfkcRSWQBLwBIi_WwLY_lOnUt   MATCHED    Grapes covered in green wax set in plaster
ann_017_sp_15.html        1q5UHvdQFYV30vUYrfkHK1bRo55a-wfGl   MATCHED    Grapes covered in green wax set in plaster with a ...
ann_017_sp_15.html        1gbw9104N4KSoEgj_napy1wt2XPpZYc06   MATCHED    Plaster mold of half a pear
ann_017_sp_15.html        1J0aIKOQS3BWhrtBBr57kDlwKBzn7ve87   MATCHED    Plaster mold of half a bunch of grapes
ann_017_sp_15.html        1g7O7AYV8gAW0Hi4Gci-Opi2quGvBy1WC   MATCHED    Plaster mold with a few grapes embedded in
ann_017_sp_15.html        1UzTomIbZ5fYZ2ejufccdq4lm67K0Z91z   MATCHED    Plaster mold with a few pieces of grapes that rema...
ann_017_sp_15.html        1IHSH7ADeR80FDrwS6AO0ZlIW2_lAKJfb   MATCHED    Plaster mold of grapes with a layer of wax
ann_017_sp_15.html        1Vdo9R4jyuUhb6UgYDAPiQndu8ScQJ4oo   MATCHED    Scorched plaster mold of grapes
ann_017_sp_15.html        1t3bLbPvnmwzfgL9M3ll5tSG09raGaAM_   MATCHED    Plaster molds of pears and grapes submerged in two...
ann_017_sp_15.html        1ixAZhydnn4FyvfYP_tj4erAMjyV_OES5   MATCHED    Pot on oven with a mixture of sugar and water
ann_017_sp_15.html        0BwJi-u8sfkVDMGRMYVY2MmJpek0        MATCHED    Sugar water mixture on oven with a wooden spoon
ann_017_sp_15.html        1DGD-FqNlTDeVWaQEae1H_RAuExz-3U4h   MATCHED    Two halves of mold held together
ann_017_sp_15.html        1loGvNeaCOKxnjXaFbHsMNpYz047SRqCG   MATCHED    Two halves of mold held together by orange heatpro...
ann_017_sp_15.html        1NDwBOeR2MKs0VQRBS_RWBI9g_kdsL4BC   MATCHED    Two halves of mold held together by orange heatpro...
ann_017_sp_15.html        1w5ESzWsNLFE9kKymUWK267MbOe8dBXcY   MATCHED    Hardened sugar syrup on a plaster mold
ann_017_sp_15.html        0BwJi-u8sfkVDMlRpNFpNMGV1bUE        MATCHED    Sugar water mixture boiling on an oven
ann_017_sp_15.html        1NrwN1veZ3vAenTMMcElPRZo4Hjfh_15S   MATCHED    Sugar mixture overfilling a plaster mold
ann_017_sp_15.html        0BwJi-u8sfkVDRUNKX3Q1SmNGWnc        MATCHED    Sugar mixture overfilling a plaster mold
ann_017_sp_15.html        0BwJi-u8sfkVDY2dWZWlmWXB2c3c        MATCHED    Sugar crystals in a pot on an oven
ann_017_sp_15.html        11vzYPIrJqRSA3ZMwUM30HE5Y3_nuPJPH   MATCHED    Sugar at the bottom of a plaster mold of a pear
ann_017_sp_15.html        13HYtyGQ-YH4TADF55OBxuJLbWKuSBa6f   MATCHED    Sugrar at the bottom of a broken plaster mold of g...
ann_017_sp_15.html        1Dk8KG3MuB73vGFrU7uov8h4F6nZp-6Us   MATCHED    Plaster mold of grapes broken into two pieces
ann_017_sp_15.html        12lrz-cdYvOYlhYFZaYsg4GofLBIek_eO   MATCHED    Sugar cast of a bunch of grapes
ann_017_sp_15.html        1fiqLRX3Lk06yrYlABuO8xMHYqTWDfw1i   MATCHED    Piece of a bunch of grapes cast in sugar
ann_019_sp_15.html        0BwJi-u8sfkVDYTV3RmpMRWFGTTg        MATCHED    Wooden lute with black and white decorative markin...
ann_019_sp_15.html        0BwJi-u8sfkVDZXNaT1Z3Z04tNGs        MATCHED    Painting of nude Venus with a small angel and lute...
ann_019_sp_15.html        0BwJi-u8sfkVDWmtBYnVOczNOWlk        MATCHED    Woodcut of a man building a wooden lute
ann_019_sp_15.html        0BwJi-u8sfkVDR05qVW9GOVdJU2c        MATCHED    Engraving of a medieval woman playing a harp and m...
ann_019_sp_15.html        0BwJi-u8sfkVDaUFTbEJnUDRTRUE        MATCHED    Engraving of two medieval men playing a violin and...
ann_019_sp_15.html        0BwJi-u8sfkVDR1lxVVloX1FaaDg        MATCHED    Dark red rocks and powder in a mortar
ann_019_sp_15.html        0BwJi-u8sfkVDbzdrSXpXN1BYZ1U        MATCHED    Small orange pellets and powder in a mortar
ann_019_sp_15.html        0BwJi-u8sfkVDTG9WaVlsVjd3cGc        MATCHED    Fine dark yellow powder in a mortar
ann_019_sp_15.html        18QHfZ48d2Zc5cthULr3-yBWdqsjoHMAh   MATCHED    Clumps of brown powder in a metal pot
ann_019_sp_15.html        1CSx7lVVzSbra6su-4ccTmVz1ERk05xW-   MATCHED    Brown particles suspended in yellow oil in a metal...
ann_019_sp_15.html        1T9wIU-JS-NHONdE65fBZA9EztdFUQ5Kf   MATCHED    Dark thick liquid in a cheesecloth that has been p...
ann_019_sp_15.html        1Z9kgaXbfnU4AjO6QMe2_AWmIz5XyKH6b   MATCHED    Thick brown liquid in a glass jar
ann_019_sp_15.html        17QPbbhSvtbyvizL7ZWBtzroFhPflsAB3   MATCHED    Thick dark yellow liquid in a glass jar
ann_019_sp_15.html        139PXsRGZ93CVAHIK9prSBV0ppQZfBmwn   MATCHED    Brown liquid in a metal can
ann_019_sp_15.html        1Mvj0qBDXJdJRNWN0P36ARfTHBxoADSJk   MATCHED    Dark red liquid in a metal can
ann_019_sp_15.html        0BwJi-u8sfkVDYUYwbk1oSTdiX2s        MATCHED    Two wooden panels, one beige and one a darker tan ...
ann_019_sp_15.html        1KAZN49pg5ahVswl_rvmZzbtHrHAjbPbi   MATCHED    Yellow and translucant varnish samples painted on ...
ann_019_sp_15.html        1MSpPWGcvc1tQDb_QPF_HDaZrgpO1DX2x   MATCHED    Two yellow rectangles and two transparent rectangl...
ann_019_sp_15.html        1vusaZPfT9a2DjIb_rw2C-bVTiVAH9cP0   MATCHED    Two yellow rectangles and two transparent rectangl...
ann_020_sp_15.html        0BwJi-u8sfkVDVGJkX3RnTktsTEk        MATCHED    Thick short brown roots submerged in liquid in a m...
ann_020_sp_15.html        0BwJi-u8sfkVDU29XUTgwa3BnYlU        MATCHED    Tangled thin brown roots placed in a metal pot
ann_020_sp_15.html        0BwJi-u8sfkVDaENLY05NUFc0S2c        MATCHED    Gloved hand holding clump of white powder
ann_020_sp_15.html        0BwJi-u8sfkVDM0hiM0dDOW94OVU        MATCHED    Impression of a bird medallion in a white powder m...
ann_020_sp_15.html        0BwJi-u8sfkVDSDdlU0VIaTlhR0k        MATCHED    Impression of a circular earring in a grey powder ...
ann_020_sp_15.html        0BwJi-u8sfkVDTnE5c1hRSzktNFU        MATCHED    Mold of the bird medallion, made in silver metal
ann_020_sp_15.html        0BwJi-u8sfkVDMmFjd19TOHFvdEk        MATCHED    Mold of the circular earring, made in silver metal
ann_021_sp_15.html        0BwJi-u8sfkVDZHFnd29sZ1NhZWM        MATCHED    Bag of pink rock salt
ann_021_sp_15.html        0BwJi-u8sfkVDUk1QTkdPQnJBcVk        MATCHED    Thin wire twisted into a short rod
ann_021_sp_15.html        0BwJi-u8sfkVDOU0wQ2tIM05GMVE        MATCHED    Pink rock salt partially crushed in a mortar
ann_021_sp_15.html        0BwJi-u8sfkVDMWI5Q19abV96WEk        MATCHED    Melting lead over a small flame
ann_021_sp_15.html        0BwJi-u8sfkVDbFNaSmJCbnliczQ        MATCHED    Mixture of salt and melted lead in a bowl.
ann_021_sp_15.html        0BwJi-u8sfkVDZ3N4OU5MU1pER1E        MATCHED    Thick mixture of lead and salt being swirled in a ...
ann_021_sp_15.html        0BwJi-u8sfkVDcXZuMGxtNFhCT00        MATCHED    Small grey particles of lead and salt mixture in t...
ann_021_sp_15.html        1cU37zfkgKyKQ4LmW8tFfn9PPY5AOZWIi   MATCHED    Painting of a table covered with candles, an hourg...
ann_021_sp_15.html        1Cifhre06QY8tes5yP-qFxjg_Ou015m0Y   MATCHED    Engraving of a knight riding a horse through the w...
ann_021_sp_15.html        1lQzQgPayc4pSi-Jy_8_hblAV-OLNKsSu   MATCHED    Manuscript page with three men standing in early m...
ann_021_sp_15.html        1r9xGkMMq-wXVWFcXNICQrPFzKPtha5lz   MATCHED    Close up image of men's legs from the previous ima...
ann_021_sp_15.html        1ZIj6whojgHLb8H5F0dZs5UJJGYRVxXij   MATCHED    Portrait of Matthäus Schwarz playing a musical ins...
ann_021_sp_15.html        1fUUHnaI1okDSCey9TF1lKh_Bk3ejYhVM   MATCHED    Portrait of an older Matthäus Schwarz
ann_021_sp_15.html        1Dd9fyVy79i1nag9sbdTs5bis71KiQiVc   MATCHED    Woodcut of clockmaking workshop with three workers...
ann_021_sp_15.html        1gr6MZKZK-ITOaB3ePcMU6VnDvCgWaV6a   MATCHED    Engraving of an hourglass maker in his workshop.
ann_022_sp_15.html        0BwJi-u8sfkVDWklDZzhBUWZKaUk        MATCHED    Photo of a silver metallic rose
ann_022_sp_15.html        0BwJi-u8sfkVDYWZNOW8wVUh0OW8        MATCHED    Photo of rosemary prepared for casting with red wa...
ann_022_sp_15.html        1NMpTUH0Yx_aWox-Jq9h5pEsK6nyQWsos   MATCHED    Print of rose bush in French manuscript
ann_022_sp_15.html        1tta3GRtLJ71UqBYdtsFEftDHM-yI8BFa   MATCHED    Drawing of various pink and purple flowers
ann_022_sp_15.html        0BwJi-u8sfkVDMGozUEZPWjFzNnM        MATCHED    Photo of a flower sketches
ann_022_sp_15.html        0BwJi-u8sfkVDeVVfaENvVGd3Zm8        MATCHED    Photo of a rose split in three parts
ann_022_sp_15.html        0BwJi-u8sfkVDWEdIVlA0N2VZNE0        MATCHED    Photo of rose and rose stem prepared for casting w...
ann_022_sp_15.html        0BwJi-u8sfkVDVG1jZGRiYTFFdVk        MATCHED    Photo of rose leaves prepared for casting with red...
ann_022_sp_15.html        0BwJi-u8sfkVDQ3VZTUFLUkhGdVE        MATCHED    Photo of hand brushing brandy on leaves.
ann_022_sp_15.html        0BwJi-u8sfkVDbUNDc3RpN29xczg        MATCHED    Photo of rose leaves prepared for casting with red...
ann_022_sp_15.html        0BwJi-u8sfkVDMlRZRFhOQ2QwU1E        MATCHED    Photo of half of two-piece mold of rose leaves pre...
ann_022_sp_15.html        0BwJi-u8sfkVDWlZEWExWTE0tRHc        MATCHED    Photo of hand using knife to make marks on mold of...
ann_022_sp_15.html        0BwJi-u8sfkVDUXFYVDZJeUYzZlE        MATCHED    Image of clay mold encrusted with a layer of white...
ann_022_sp_15.html        0BwJi-u8sfkVDLXVHOGF3aFJjMVU        MATCHED    Photo of a metallic rose and a hand holding its mo...
ann_022_sp_15.html        0BwJi-u8sfkVDQk9aTzZjTHRmYUU        MATCHED    Photo of a rose mold split in three parts
ann_022_sp_15.html        0BwJi-u8sfkVDTnlNVkxSalJLUFk        MATCHED    Photo of a man blowing on a mold covered with ashe...
ann_022_sp_15.html        0BwJi-u8sfkVDZzdxOGRHOWVtSGc        MATCHED    Photo of molten metal being poured into a mold.
ann_022_sp_15.html        0BwJi-u8sfkVDNzlWM1V4VUZjNWM        MATCHED    Photo of metallic leaves.
ann_022_sp_15.html        0BwJi-u8sfkVDSXF6cGU1TDd2MzQ        MATCHED    Photos of a hand soldering a rose cast and a fully...
ann_022_sp_15.html        1FDe9HifJ-QsDvHmTGIJY5FKA5AEMQG1M   MATCHED    Photo of a metallic rose cast.
ann_023_sp_15.html        0BwJi-u8sfkVDY3k4OTVCLWx6VlU        MATCHED    MS page
ann_023_sp_15.html        0BwJi-u8sfkVDb3dsNXd0OEh6RkU        MATCHED    Drawing of a Camauro hat.
ann_023_sp_15.html        0BwJi-u8sfkVDUGMzR2RRbXZVTm8        MATCHED    Portrait of pope Sixtus V.
ann_023_sp_15.html        0BwJi-u8sfkVDWUd3emE3bDNNZFE        MATCHED    Photo of hand grinding grains with mortar and pest...
ann_023_sp_15.html        0BwJi-u8sfkVDS28xUXo1Z180LVU        MATCHED    Photo of flour that was filtered through a cheesec...
ann_023_sp_15.html        0BwJi-u8sfkVDMWNUUUZEX0hNd0k        MATCHED    Photo of terracotta molds filled with millas dough...
ann_023_sp_15.html        0BwJi-u8sfkVDOVZacGxHbUduUW8        MATCHED    Photo of baked millas bread.
ann_023_sp_15.html        0BwJi-u8sfkVDblVKQ3Y2Tk9DOW8        MATCHED    Side-by-side comparison of two photos of millas do...
ann_023_sp_15.html        0BwJi-u8sfkVDU3hiNXd3YlNxbHM        MATCHED    Three photos showing different angles of tall, col...
ann_023_sp_15.html        0BwJi-u8sfkVDcTZrOThhRGxBR2s        MATCHED    Photo of baked millas bread.
ann_024_fa_15.html        0BwJi-u8sfkVDT3hhVl9SMjNENEU        UUID NOT IN SPREADSHEET (kept existing) fig. 1
ann_024_fa_15.html        0BwJi-u8sfkVDazhWZHAwTkJxZWs        UUID NOT IN SPREADSHEET (kept existing) fig. 2
ann_024_fa_15.html        0BwJi-u8sfkVDaE45RWJyNGQ1Sms        UUID NOT IN SPREADSHEET (kept existing) fig. 3
ann_024_fa_15.html        0BwJi-u8sfkVDVzNIYzZfQ2lPVGs        UUID NOT IN SPREADSHEET (kept existing) fig. 4
ann_024_fa_15.html        0BwJi-u8sfkVDRG52b1dSTUgzVE0        UUID NOT IN SPREADSHEET (kept existing) fig. 5
ann_025_fa_15.html        1wHh74rXHyNlOG54H2dGWWaZtYMxBNn6Z   MATCHED    Photo of 17th century silk banner with family cres...
ann_025_fa_15.html        1aLg2Ifaqh1APzSBVFRwbsmeemEY-sZAL   MATCHED    Etching of decorative cart with flags and carvings...
ann_025_fa_15.html        1E64ap32vbdj7ktpNdtIZB9dOB05evVqf   MATCHED    Taffeta square with a streak of red pigment that s...
ann_025_fa_15.html        1bGqdV8sDJlI86gz-niJxqAn8th1L211Z   MATCHED    Taffeta square with two bright red streaks that di...
ann_025_fa_15.html        1zSfBgEYuyTr5ErVmG6vMUmUZ7RdXmAp8   MATCHED    Taffeta square with two darker red streaks both of...
